20130302,5478.0,194.619999627,6850.0,38220.0,688.0,4920.0,10228.0,0.0,0.0
20130303,13297.0,753.252999347,8146.0,33960.0,1112.0,4380.0,12002.0,1.0,7920.0
20130304,12175.0,554.9159995,10979.0,31080.0,1282.0,3540.0,16108.0,1.0,5100.0
20130305,13851.0,783.6980002610000,9738.0,33180.0,914.0,4080.0,14188.0,1.0,7800.0
20130306,8778.0,403.534000349,8086.0,39060.0,677.0,4740.0,12015.0,1.0,2700.0
20130307,5197.0,185.841999851,6630.0,37980.0,680.0,2940.0,9820.0,0.0,0.0
20130308,11263.0,386.690999664,9815.0,36480.0,1529.0,6480.0,14548.0,1.0,3600.0
20130309,12116.0,689.782000068,8770.0,37740.0,1213.0,6240.0,12887.0,1.0,7260.0
20130310,4937.0,181.841999359,6389.0,36420.0,677.0,4020.0,9350.0,0.0,0.0
20130311,5109.0,184.43599955,6754.0,37440.0,589.0,4800.0,9881.0,0.0,0.0
20130312,11127.0,624.236000309,7754.0,32940.0,770.0,6600.0,11462.0,1.0,6300.0
20130313,7150.0,271.303999661,9811.0,33720.0,761.0,4800.0,14129.0,0.0,0.0
20130314,6046.0,234.31499942,8446.0,37980.0,756.0,4440.0,12003.0,0.0,0.0
20130315,9753.0,336.978999346,8499.0,33660.0,1072.0,4920.0,12340.0,1.0,3600.0
20130316,13995.0,642.7111137890000,10842.0,35220.0,1619.0,9840.0,16167.0,1.0,6900.0
20130317,10970.0,687.954999415,8385.0,33480.0,1942.0,5400.0,12284.0,1.0,6300.0
20130318,9772.0,340.52399928700000,8459.0,38580.0,772.0,3420.0,12318.0,1.0,3600.0
20130319,11888.0,554.623000141,8604.0,36720.0,737.0,5040.0,12802.0,1.0,6000.0
20130320,10061.0,354.7479994651,9173.0,33240.0,664.0,3540.0,13326.0,1.0,3600.0
20130321,6371.0,224.46099956,8200.0,37080.0,1057.0,5400.0,12088.0,0.0,0.0
20130322,10578.0,397.246999097,9010.0,37260.0,637.0,5160.0,13272.0,2.0,4200.0
20130323,10581.0,450.877999183,11244.0,34020.0,1265.0,3960.0,16372.0,1.0,2700.0
20130324,13943.0,750.2119998970000,9804.0,31920.0,757.0,4020.0,14559.0,1.0,7200.0
20130325,11473.0,452.84568910200000,11057.0,32040.0,1279.0,5340.0,16093.0,1.0,3600.0
20130326,11952.0,645.375000671,8025.0,36240.0,522.0,7800.0,12016.0,1.0,6300.0
20130327,7157.0,252.727999531,9073.0,37440.0,1247.0,5280.0,13467.0,0.0,0.0
20130328,6860.0,248.388000203,8918.0,37380.0,1099.0,6000.0,13095.0,0.0,0.0
20130329,11467.0,568.619000345,10067.0,36000.0,1250.0,4740.0,14946.0,1.0,4500.0
20130330,15555.0,965.0700005440000,8243.0,36780.0,1498.0,11640.0,12113.0,3.0,11400.0
20130331,11262.0,669.629946321,9116.0,33660.0,982.0,5340.0,13564.0,2.0,5400.0
20130401,15203.0,710.361533354,9346.0,38640.0,1328.0,9540.0,13824.0,2.0,8100.0
20130402,5550.0,193.08199966,6916.0,37200.0,1075.0,9360.0,10325.0,0.0,0.0
20130403,10060.0,498.10200017700000,8994.0,36840.0,1496.0,6420.0,13327.0,1.0,3600.0
20130404,9032.0,297.8470005061,8315.0,37020.0,807.0,9060.0,12431.0,1.0,2700.0
20130405,8527.0,310.184999745,6348.0,40500.0,756.0,5460.0,9480.0,1.0,3600.0
20130406,6890.0,322.479000494,6894.0,40260.0,1138.0,7020.0,10212.0,1.0,1800.0
20130407,1315.0,36.24154289096,277.0,47340.0,40.0,47340.0,347.0,1.0,1200.0
20130408,14482.0,601.303999361,10315.0,33360.0,1102.0,3420.0,15388.0,2.0,7200.0
20130409,13772.0,812.915999573,10419.0,34980.0,1265.0,6660.0,15509.0,1.0,6900.0
20130410,10490.0,362.787000475,8688.0,37080.0,859.0,4620.0,13031.0,1.0,3600.0
20130411,10392.0,470.42800027700000,11009.0,35460.0,2407.0,7620.0,16421.0,1.0,1800.0
20130412,7994.0,281.785999473,10111.0,38100.0,1350.0,5160.0,15020.0,0.0,0.0
20130413,7597.0,354.81800156500000,9038.0,37200.0,749.0,12240.0,13325.0,2.0,1500.0
20130414,6195.0,221.664000221,7905.0,37860.0,1132.0,7140.0,11682.0,0.0,0.0
